center,left,right,steering,throttle,brake,speed
IMG/center_2017_01_26_21_23_21_952.jpg, IMG/left_2017_01_26_21_23_21_952.jpg, IMG/right_2017_01_26_21_23_21_952.jpg,0,0,0,18.95243
IMG/center_2017_01_26_21_23_22_069.jpg, IMG/left_2017_01_26_21_23_22_069.jpg, IMG/right_2017_01_26_21_23_22_069.jpg,0,0,0,18.732
IMG/center_2017_01_26_21_23_22_196.jpg, IMG/left_2017_01_26_21_23_22_196.jpg, IMG/right_2017_01_26_21_23_22_196.jpg,0,0,0,17.97274
IMG/center_2017_01_26_21_23_22_323.jpg, IMG/left_2017_01_26_21_23_22_323.jpg, IMG/right_2017_01_26_21_23_22_323.jpg,0,0,0,17.74732
IMG/center_2017_01_26_21_23_22_432.jpg, IMG/left_2017_01_26_21_23_22_432.jpg, IMG/right_2017_01_26_21_23_22_432.jpg,0,0,0,18.07991
IMG/center_2017_01_26_21_23_22_566.jpg, IMG/left_2017_01_26_21_23_22_566.jpg, IMG/right_2017_01_26_21_23_22_566.jpg,0,0,0,17.30648
IMG/center_2017_01_26_21_23_22_683.jpg, IMG/left_2017_01_26_21_23_22_683.jpg, IMG/right_2017_01_26_21_23_22_683.jpg,0,0,0,17.09134
IMG/center_2017_01_26_21_23_22_808.jpg, IMG/left_2017_01_26_21_23_22_808.jpg, IMG/right_2017_01_26_21_23_22_808.jpg,0,0,0,16.87872
IMG/center_2017_01_26_21_23_22_930.jpg, IMG/left_2017_01_26_21_23_22_930.jpg, IMG/right_2017_01_26_21_23_22_930.jpg,0,0,0,16.66943
IMG/center_2017_01_26_21_23_23_052.jpg, IMG/left_2017_01_26_21_23_23_052.jpg, IMG/right_2017_01_26_21_23_23_052.jpg,0,0,0,16.46467
IMG/center_2017_01_26_21_23_23_164.jpg, IMG/left_2017_01_26_21_23_23_164.jpg, IMG/right_2017_01_26_21_23_23_164.jpg,0,0,0,16.26156
IMG/center_2017_01_26_21_23_23_298.jpg, IMG/left_2017_01_26_21_23_23_298.jpg, IMG/right_2017_01_26_21_23_23_298.jpg,0,0,0,16.06346
IMG/center_2017_01_26_21_23_23_418.jpg, IMG/left_2017_01_26_21_23_23_418.jpg, IMG/right_2017_01_26_21_23_23_418.jpg,0,0,0,15.8712
IMG/center_2017_01_26_21_23_23_538.jpg, IMG/left_2017_01_26_21_23_23_538.jpg, IMG/right_2017_01_26_21_23_23_538.jpg,0,0,0,15.6891
IMG/center_2017_01_26_21_23_23_649.jpg, IMG/left_2017_01_26_21_23_23_649.jpg, IMG/right_2017_01_26_21_23_23_649.jpg,0,0,0,15.51617
IMG/center_2017_01_26_21_23_23_765.jpg, IMG/left_2017_01_26_21_23_23_765.jpg, IMG/right_2017_01_26_21_23_23_765.jpg,0,0,0,15.89951
IMG/center_2017_01_26_21_23_23_884.jpg, IMG/left_2017_01_26_21_23_23_884.jpg, IMG/right_2017_01_26_21_23_23_884.jpg,0,0,0,15.71627
IMG/center_2017_01_26_21_23_23_996.jpg, IMG/left_2017_01_26_21_23_23_996.jpg, IMG/right_2017_01_26_21_23_23_996.jpg,0,0,0,15.53381
IMG/center_2017_01_26_21_23_24_123.jpg, IMG/left_2017_01_26_21_23_24_123.jpg, IMG/right_2017_01_26_21_23_24_123.jpg,0.1114801,0,0,15.34767
IMG/center_2017_01_26_21_23_24_238.jpg, IMG/left_2017_01_26_21_23_24_238.jpg, IMG/right_2017_01_26_21_23_24_238.jpg,0.4566151,0,0,15.04342
IMG/center_2017_01_26_21_23_24_348.jpg, IMG/left_2017_01_26_21_23_24_348.jpg, IMG/right_2017_01_26_21_23_24_348.jpg,0.1181792,0,0,14.85583
IMG/center_2017_01_26_21_23_24_474.jpg, IMG/left_2017_01_26_21_23_24_474.jpg, IMG/right_2017_01_26_21_23_24_474.jpg,0,0,0,14.67476
IMG/center_2017_01_26_21_23_24_567.jpg, IMG/left_2017_01_26_21_23_24_567.jpg, IMG/right_2017_01_26_21_23_24_567.jpg,0,0,0,14.05229
IMG/center_2017_01_26_21_23_24_690.jpg, IMG/left_2017_01_26_21_23_24_690.jpg, IMG/right_2017_01_26_21_23_24_690.jpg,0.09384012,0,0,13.86215
IMG/center_2017_01_26_21_23_24_799.jpg, IMG/left_2017_01_26_21_23_24_799.jpg, IMG/right_2017_01_26_21_23_24_799.jpg,0.41805,0,0,14.14036
IMG/center_2017_01_26_21_23_24_905.jpg, IMG/left_2017_01_26_21_23_24_905.jpg, IMG/right_2017_01_26_21_23_24_905.jpg,0.7331789,0,0,13.31671
IMG/center_2017_01_26_21_23_25_007.jpg, IMG/left_2017_01_26_21_23_25_007.jpg, IMG/right_2017_01_26_21_23_25_007.jpg,1,0,0,12.83834
IMG/center_2017_01_26_21_23_25_111.jpg, IMG/left_2017_01_26_21_23_25_111.jpg, IMG/right_2017_01_26_21_23_25_111.jpg,1,0,0,12.98414
IMG/center_2017_01_26_21_23_25_245.jpg, IMG/left_2017_01_26_21_23_25_245.jpg, IMG/right_2017_01_26_21_23_25_245.jpg,0.8395509,0,0,12.90112
IMG/center_2017_01_26_21_23_25_352.jpg, IMG/left_2017_01_26_21_23_25_352.jpg, IMG/right_2017_01_26_21_23_25_352.jpg,0.512212,0,0,12.7972
IMG/center_2017_01_26_21_23_25_469.jpg, IMG/left_2017_01_26_21_23_25_469.jpg, IMG/right_2017_01_26_21_23_25_469.jpg,0.1643801,0,0,12.67407
IMG/center_2017_01_26_21_23_25_598.jpg, IMG/left_2017_01_26_21_23_25_598.jpg, IMG/right_2017_01_26_21_23_25_598.jpg,0,0,0,12.53469
IMG/center_2017_01_26_21_23_25_709.jpg, IMG/left_2017_01_26_21_23_25_709.jpg, IMG/right_2017_01_26_21_23_25_709.jpg,-0.07147801,0,0,12.11973
IMG/center_2017_01_26_21_23_25_816.jpg, IMG/left_2017_01_26_21_23_25_816.jpg, IMG/right_2017_01_26_21_23_25_816.jpg,-0.3893881,0,0,11.89647
IMG/center_2017_01_26_21_23_25_937.jpg, IMG/left_2017_01_26_21_23_25_937.jpg, IMG/right_2017_01_26_21_23_25_937.jpg,-0.442023,0,0,11.50994
IMG/center_2017_01_26_21_23_26_043.jpg, IMG/left_2017_01_26_21_23_26_043.jpg, IMG/right_2017_01_26_21_23_26_043.jpg,-0.1292941,0,0,11.68956
IMG/center_2017_01_26_21_23_26_147.jpg, IMG/left_2017_01_26_21_23_26_147.jpg, IMG/right_2017_01_26_21_23_26_147.jpg,0,0,0,11.43376
IMG/center_2017_01_26_21_23_26_255.jpg, IMG/left_2017_01_26_21_23_26_255.jpg, IMG/right_2017_01_26_21_23_26_255.jpg,0,0,0,11.18655
IMG/center_2017_01_26_21_23_26_358.jpg, IMG/left_2017_01_26_21_23_26_358.jpg, IMG/right_2017_01_26_21_23_26_358.jpg,0,0,0,11.14728
IMG/center_2017_01_26_21_23_26_481.jpg, IMG/left_2017_01_26_21_23_26_481.jpg, IMG/right_2017_01_26_21_23_26_481.jpg,0,0,0,11.01414
IMG/center_2017_01_26_21_23_26_588.jpg, IMG/left_2017_01_26_21_23_26_588.jpg, IMG/right_2017_01_26_21_23_26_588.jpg,0,0,0,10.90447
IMG/center_2017_01_26_21_23_26_688.jpg, IMG/left_2017_01_26_21_23_26_688.jpg, IMG/right_2017_01_26_21_23_26_688.jpg,0,0,0,10.79589
IMG/center_2017_01_26_21_23_26_803.jpg, IMG/left_2017_01_26_21_23_26_803.jpg, IMG/right_2017_01_26_21_23_26_803.jpg,0,0,0,10.66924
IMG/center_2017_01_26_21_23_26_909.jpg, IMG/left_2017_01_26_21_23_26_909.jpg, IMG/right_2017_01_26_21_23_26_909.jpg,0,0,0,10.56525
IMG/center_2017_01_26_21_23_27_038.jpg, IMG/left_2017_01_26_21_23_27_038.jpg, IMG/right_2017_01_26_21_23_27_038.jpg,0,0,0,10.42135
IMG/center_2017_01_26_21_23_27_159.jpg, IMG/left_2017_01_26_21_23_27_159.jpg, IMG/right_2017_01_26_21_23_27_159.jpg,0,0,0,10.29956
IMG/center_2017_01_26_21_23_27_269.jpg, IMG/left_2017_01_26_21_23_27_269.jpg, IMG/right_2017_01_26_21_23_27_269.jpg,0.08768999,0,0,10.19736
IMG/center_2017_01_26_21_23_27_374.jpg, IMG/left_2017_01_26_21_23_27_374.jpg, IMG/right_2017_01_26_21_23_27_374.jpg,0.400641,0,0,10.03303
IMG/center_2017_01_26_21_23_27_486.jpg, IMG/left_2017_01_26_21_23_27_486.jpg, IMG/right_2017_01_26_21_23_27_486.jpg,0.7395,0,0,9.779956
IMG/center_2017_01_26_21_23_27_595.jpg, IMG/left_2017_01_26_21_23_27_595.jpg, IMG/right_2017_01_26_21_23_27_595.jpg,0.9161341,0,0,9.462396
IMG/center_2017_01_26_21_23_27_736.jpg, IMG/left_2017_01_26_21_23_27_736.jpg, IMG/right_2017_01_26_21_23_27_736.jpg,0.4927381,0,0,9.377726
IMG/center_2017_01_26_21_23_27_878.jpg, IMG/left_2017_01_26_21_23_27_878.jpg, IMG/right_2017_01_26_21_23_27_878.jpg,0.5426341,0,0,9.236617
IMG/center_2017_01_26_21_23_28_007.jpg, IMG/left_2017_01_26_21_23_28_007.jpg, IMG/right_2017_01_26_21_23_28_007.jpg,0.9303031,0,0,8.967087
IMG/center_2017_01_26_21_23_28_117.jpg, IMG/left_2017_01_26_21_23_28_117.jpg, IMG/right_2017_01_26_21_23_28_117.jpg,1,0,0,8.745079
IMG/center_2017_01_26_21_23_28_218.jpg, IMG/left_2017_01_26_21_23_28_218.jpg, IMG/right_2017_01_26_21_23_28_218.jpg,0.695494,0,0,8.691426
IMG/center_2017_01_26_21_23_28_326.jpg, IMG/left_2017_01_26_21_23_28_326.jpg, IMG/right_2017_01_26_21_23_28_326.jpg,0.3706209,0,0,8.627348
IMG/center_2017_01_26_21_23_28_438.jpg, IMG/left_2017_01_26_21_23_28_438.jpg, IMG/right_2017_01_26_21_23_28_438.jpg,0.03752792,0,0,8.510136
IMG/center_2017_01_26_21_23_28_552.jpg, IMG/left_2017_01_26_21_23_28_552.jpg, IMG/right_2017_01_26_21_23_28_552.jpg,0,0,0,8.420756
IMG/center_2017_01_26_21_23_28_659.jpg, IMG/left_2017_01_26_21_23_28_659.jpg, IMG/right_2017_01_26_21_23_28_659.jpg,0,0.09106493,0,8.357677
IMG/center_2017_01_26_21_23_28_771.jpg, IMG/left_2017_01_26_21_23_28_771.jpg, IMG/right_2017_01_26_21_23_28_771.jpg,0,0.425766,0,8.671307
IMG/center_2017_01_26_21_23_28_873.jpg, IMG/left_2017_01_26_21_23_28_873.jpg, IMG/right_2017_01_26_21_23_28_873.jpg,0,0.7311839,0,9.371
IMG/center_2017_01_26_21_23_28_975.jpg, IMG/left_2017_01_26_21_23_28_975.jpg, IMG/right_2017_01_26_21_23_28_975.jpg,0,1,0,10.63852
IMG/center_2017_01_26_21_23_29_102.jpg, IMG/left_2017_01_26_21_23_29_102.jpg, IMG/right_2017_01_26_21_23_29_102.jpg,0,1,0,12.09009
IMG/center_2017_01_26_21_23_29_216.jpg, IMG/left_2017_01_26_21_23_29_216.jpg, IMG/right_2017_01_26_21_23_29_216.jpg,0.08335805,1,0,13.17122
IMG/center_2017_01_26_21_23_29_344.jpg, IMG/left_2017_01_26_21_23_29_344.jpg, IMG/right_2017_01_26_21_23_29_344.jpg,0.4678801,0.8324379,0,14.50695
IMG/center_2017_01_26_21_23_29_474.jpg, IMG/left_2017_01_26_21_23_29_474.jpg, IMG/right_2017_01_26_21_23_29_474.jpg,0.8108341,0.4894839,0,14.86388
IMG/center_2017_01_26_21_23_29_580.jpg, IMG/left_2017_01_26_21_23_29_580.jpg, IMG/right_2017_01_26_21_23_29_580.jpg,0.9058269,0.173254,0,14.58175
IMG/center_2017_01_26_21_23_29_687.jpg, IMG/left_2017_01_26_21_23_29_687.jpg, IMG/right_2017_01_26_21_23_29_687.jpg,0.5886158,0,0,14.74651
IMG/center_2017_01_26_21_23_29_797.jpg, IMG/left_2017_01_26_21_23_29_797.jpg, IMG/right_2017_01_26_21_23_29_797.jpg,0.2611959,0,0,14.58344
IMG/center_2017_01_26_21_23_29_904.jpg, IMG/left_2017_01_26_21_23_29_904.jpg, IMG/right_2017_01_26_21_23_29_904.jpg,0,0,0,14.18619
IMG/center_2017_01_26_21_23_30_016.jpg, IMG/left_2017_01_26_21_23_30_016.jpg, IMG/right_2017_01_26_21_23_30_016.jpg,0,0,0,14.02061
IMG/center_2017_01_26_21_23_30_125.jpg, IMG/left_2017_01_26_21_23_30_125.jpg, IMG/right_2017_01_26_21_23_30_125.jpg,0,0,0,14.13177
IMG/center_2017_01_26_21_23_30_232.jpg, IMG/left_2017_01_26_21_23_30_232.jpg, IMG/right_2017_01_26_21_23_30_232.jpg,0,0,0,13.96195
IMG/center_2017_01_26_21_23_30_336.jpg, IMG/left_2017_01_26_21_23_30_336.jpg, IMG/right_2017_01_26_21_23_30_336.jpg,0,0,0,13.53938
IMG/center_2017_01_26_21_23_30_455.jpg, IMG/left_2017_01_26_21_23_30_455.jpg, IMG/right_2017_01_26_21_23_30_455.jpg,0,0.351108,0,13.73177
IMG/center_2017_01_26_21_23_30_548.jpg, IMG/left_2017_01_26_21_23_30_548.jpg, IMG/right_2017_01_26_21_23_30_548.jpg,0,0.6850079,0,14.54621
IMG/center_2017_01_26_21_23_30_659.jpg, IMG/left_2017_01_26_21_23_30_659.jpg, IMG/right_2017_01_26_21_23_30_659.jpg,0,0.7909348,0,15.58048
IMG/center_2017_01_26_21_23_30_793.jpg, IMG/left_2017_01_26_21_23_30_793.jpg, IMG/right_2017_01_26_21_23_30_793.jpg,0.115929,0.4446418,0,16.22116
IMG/center_2017_01_26_21_23_30_882.jpg, IMG/left_2017_01_26_21_23_30_882.jpg, IMG/right_2017_01_26_21_23_30_882.jpg,0.438624,0.1219468,0,16.06819
IMG/center_2017_01_26_21_23_31_016.jpg, IMG/left_2017_01_26_21_23_31_016.jpg, IMG/right_2017_01_26_21_23_31_016.jpg,0.7827599,0,0,15.63225
IMG/center_2017_01_26_21_23_31_129.jpg, IMG/left_2017_01_26_21_23_31_129.jpg, IMG/right_2017_01_26_21_23_31_129.jpg,0.4471951,0,0,15.64359
IMG/center_2017_01_26_21_23_31_241.jpg, IMG/left_2017_01_26_21_23_31_241.jpg, IMG/right_2017_01_26_21_23_31_241.jpg,0.10455,0,0,15.49006
IMG/center_2017_01_26_21_23_31_333.jpg, IMG/left_2017_01_26_21_23_31_333.jpg, IMG/right_2017_01_26_21_23_31_333.jpg,0,0,0,15.10056
IMG/center_2017_01_26_21_23_31_458.jpg, IMG/left_2017_01_26_21_23_31_458.jpg, IMG/right_2017_01_26_21_23_31_458.jpg,0,0,0,14.90696
IMG/center_2017_01_26_21_23_31_566.jpg, IMG/left_2017_01_26_21_23_31_566.jpg, IMG/right_2017_01_26_21_23_31_566.jpg,0,0,0,14.97614
IMG/center_2017_01_26_21_23_31_679.jpg, IMG/left_2017_01_26_21_23_31_679.jpg, IMG/right_2017_01_26_21_23_31_679.jpg,0,0,0,14.79849
IMG/center_2017_01_26_21_23_31_792.jpg, IMG/left_2017_01_26_21_23_31_792.jpg, IMG/right_2017_01_26_21_23_31_792.jpg,0,0,0,14.63152
IMG/center_2017_01_26_21_23_31_901.jpg, IMG/left_2017_01_26_21_23_31_901.jpg, IMG/right_2017_01_26_21_23_31_901.jpg,0,0,0,14.27036
IMG/center_2017_01_26_21_23_32_013.jpg, IMG/left_2017_01_26_21_23_32_013.jpg, IMG/right_2017_01_26_21_23_32_013.jpg,0.330375,0,0,14.03897
IMG/center_2017_01_26_21_23_32_131.jpg, IMG/left_2017_01_26_21_23_32_131.jpg, IMG/right_2017_01_26_21_23_32_131.jpg,0.688743,0,0,13.94309
IMG/center_2017_01_26_21_23_32_248.jpg, IMG/left_2017_01_26_21_23_32_248.jpg, IMG/right_2017_01_26_21_23_32_248.jpg,1,0,0,13.46235
IMG/center_2017_01_26_21_23_32_355.jpg, IMG/left_2017_01_26_21_23_32_355.jpg, IMG/right_2017_01_26_21_23_32_355.jpg,0.689407,0,0,13.31466
IMG/center_2017_01_26_21_23_32_471.jpg, IMG/left_2017_01_26_21_23_32_471.jpg, IMG/right_2017_01_26_21_23_32_471.jpg,0.3425051,0,0,13.03758
IMG/center_2017_01_26_21_23_32_592.jpg, IMG/left_2017_01_26_21_23_32_592.jpg, IMG/right_2017_01_26_21_23_32_592.jpg,0,0,0,13.01511
IMG/center_2017_01_26_21_23_32_705.jpg, IMG/left_2017_01_26_21_23_32_705.jpg, IMG/right_2017_01_26_21_23_32_705.jpg,0,0.122232,0,12.6309
IMG/center_2017_01_26_21_23_32_818.jpg, IMG/left_2017_01_26_21_23_32_818.jpg, IMG/right_2017_01_26_21_23_32_818.jpg,0,0.462987,0,13.09417
IMG/center_2017_01_26_21_23_32_937.jpg, IMG/left_2017_01_26_21_23_32_937.jpg, IMG/right_2017_01_26_21_23_32_937.jpg,0,0.807744,0,14.04023
IMG/center_2017_01_26_21_23_33_054.jpg, IMG/left_2017_01_26_21_23_33_054.jpg, IMG/right_2017_01_26_21_23_33_054.jpg,0,1,0,15.30425
IMG/center_2017_01_26_21_23_33_151.jpg, IMG/left_2017_01_26_21_23_33_151.jpg, IMG/right_2017_01_26_21_23_33_151.jpg,-0.1249559,1,0,16.41092
IMG/center_2017_01_26_21_23_33_266.jpg, IMG/left_2017_01_26_21_23_33_266.jpg, IMG/right_2017_01_26_21_23_33_266.jpg,-0.2322748,1,0,17.57657
IMG/center_2017_01_26_21_23_33_384.jpg, IMG/left_2017_01_26_21_23_33_384.jpg, IMG/right_2017_01_26_21_23_33_384.jpg,0,1,0,18.77148
IMG/center_2017_01_26_21_23_33_494.jpg, IMG/left_2017_01_26_21_23_33_494.jpg, IMG/right_2017_01_26_21_23_33_494.jpg,0,0.880312,0,19.73377
IMG/center_2017_01_26_21_23_38_992.jpg, IMG/left_2017_01_26_21_23_38_992.jpg, IMG/right_2017_01_26_21_23_38_992.jpg,0,0,0,19.84368
IMG/center_2017_01_26_21_23_39_100.jpg, IMG/left_2017_01_26_21_23_39_100.jpg, IMG/right_2017_01_26_21_23_39_100.jpg,0,0,0,19.60486
IMG/center_2017_01_26_21_23_39_207.jpg, IMG/left_2017_01_26_21_23_39_207.jpg, IMG/right_2017_01_26_21_23_39_207.jpg,0,0,0,19.40804
IMG/center_2017_01_26_21_23_39_316.jpg, IMG/left_2017_01_26_21_23_39_316.jpg, IMG/right_2017_01_26_21_23_39_316.jpg,0,0,0,19.17447
IMG/center_2017_01_26_21_23_39_426.jpg, IMG/left_2017_01_26_21_23_39_426.jpg, IMG/right_2017_01_26_21_23_39_426.jpg,0,0,0,18.982
IMG/center_2017_01_26_21_23_39_542.jpg, IMG/left_2017_01_26_21_23_39_542.jpg, IMG/right_2017_01_26_21_23_39_542.jpg,0,0,0,18.75359
IMG/center_2017_01_26_21_23_39_650.jpg, IMG/left_2017_01_26_21_23_39_650.jpg, IMG/right_2017_01_26_21_23_39_650.jpg,-0.3260549,0,0,18.5043
IMG/center_2017_01_26_21_23_39_755.jpg, IMG/left_2017_01_26_21_23_39_755.jpg, IMG/right_2017_01_26_21_23_39_755.jpg,-0.4971267,0,0,18.11228
IMG/center_2017_01_26_21_23_39_866.jpg, IMG/left_2017_01_26_21_23_39_866.jpg, IMG/right_2017_01_26_21_23_39_866.jpg,-0.1650417,0,0,17.80315
IMG/center_2017_01_26_21_23_39_970.jpg, IMG/left_2017_01_26_21_23_39_970.jpg, IMG/right_2017_01_26_21_23_39_970.jpg,0,0,0,17.86347
IMG/center_2017_01_26_21_23_40_078.jpg, IMG/left_2017_01_26_21_23_40_078.jpg, IMG/right_2017_01_26_21_23_40_078.jpg,0,0,0,17.70521
IMG/center_2017_01_26_21_23_40_182.jpg, IMG/left_2017_01_26_21_23_40_182.jpg, IMG/right_2017_01_26_21_23_40_182.jpg,0,0,0,17.00188
IMG/center_2017_01_26_21_23_40_285.jpg, IMG/left_2017_01_26_21_23_40_285.jpg, IMG/right_2017_01_26_21_23_40_285.jpg,0,0,0,17.36113
IMG/center_2017_01_26_21_23_40_386.jpg, IMG/left_2017_01_26_21_23_40_386.jpg, IMG/right_2017_01_26_21_23_40_386.jpg,0,0,0,16.65008
IMG/center_2017_01_26_21_23_40_490.jpg, IMG/left_2017_01_26_21_23_40_490.jpg, IMG/right_2017_01_26_21_23_40_490.jpg,0,0,0,17.02091
IMG/center_2017_01_26_21_23_40_621.jpg, IMG/left_2017_01_26_21_23_40_621.jpg, IMG/right_2017_01_26_21_23_40_621.jpg,0,0,0,16.82006
IMG/center_2017_01_26_21_23_40_704.jpg, IMG/left_2017_01_26_21_23_40_704.jpg, IMG/right_2017_01_26_21_23_40_704.jpg,0,0,0,16.10698
IMG/center_2017_01_26_21_23_40_821.jpg, IMG/left_2017_01_26_21_23_40_821.jpg, IMG/right_2017_01_26_21_23_40_821.jpg,0,0,0,16.49312
IMG/center_2017_01_26_21_23_40_931.jpg, IMG/left_2017_01_26_21_23_40_931.jpg, IMG/right_2017_01_26_21_23_40_931.jpg,0,0,0,16.30479
IMG/center_2017_01_26_21_23_41_029.jpg, IMG/left_2017_01_26_21_23_41_029.jpg, IMG/right_2017_01_26_21_23_41_029.jpg,-0.06876004,0,0,15.60849
IMG/center_2017_01_26_21_23_41_140.jpg, IMG/left_2017_01_26_21_23_41_140.jpg, IMG/right_2017_01_26_21_23_41_140.jpg,-0.4014959,0,0,15.30035
IMG/center_2017_01_26_21_23_41_258.jpg, IMG/left_2017_01_26_21_23_41_258.jpg, IMG/right_2017_01_26_21_23_41_258.jpg,-0.5698292,0,0,15.52645
IMG/center_2017_01_26_21_23_41_368.jpg, IMG/left_2017_01_26_21_23_41_368.jpg, IMG/right_2017_01_26_21_23_41_368.jpg,-0.2477281,0,0,15.36336
IMG/center_2017_01_26_21_23_41_473.jpg, IMG/left_2017_01_26_21_23_41_473.jpg, IMG/right_2017_01_26_21_23_41_473.jpg,0,0,0,14.67311
IMG/center_2017_01_26_21_23_41_591.jpg, IMG/left_2017_01_26_21_23_41_591.jpg, IMG/right_2017_01_26_21_23_41_591.jpg,0,0,0,14.50355
IMG/center_2017_01_26_21_23_41_709.jpg, IMG/left_2017_01_26_21_23_41_709.jpg, IMG/right_2017_01_26_21_23_41_709.jpg,0,0,0,14.30038
IMG/center_2017_01_26_21_23_41_815.jpg, IMG/left_2017_01_26_21_23_41_815.jpg, IMG/right_2017_01_26_21_23_41_815.jpg,0,0,0,14.69154
IMG/center_2017_01_26_21_23_41_929.jpg, IMG/left_2017_01_26_21_23_41_929.jpg, IMG/right_2017_01_26_21_23_41_929.jpg,0,0,0,14.50719
IMG/center_2017_01_26_21_23_42_033.jpg, IMG/left_2017_01_26_21_23_42_033.jpg, IMG/right_2017_01_26_21_23_42_033.jpg,0,0,0,13.84916
IMG/center_2017_01_26_21_23_42_141.jpg, IMG/left_2017_01_26_21_23_42_141.jpg, IMG/right_2017_01_26_21_23_42_141.jpg,0,0,0,13.71879
IMG/center_2017_01_26_21_23_42_260.jpg, IMG/left_2017_01_26_21_23_42_260.jpg, IMG/right_2017_01_26_21_23_42_260.jpg,0,0,0,13.50748
IMG/center_2017_01_26_21_23_42_376.jpg, IMG/left_2017_01_26_21_23_42_376.jpg, IMG/right_2017_01_26_21_23_42_376.jpg,0,0,0,13.8644
IMG/center_2017_01_26_21_23_42_490.jpg, IMG/left_2017_01_26_21_23_42_490.jpg, IMG/right_2017_01_26_21_23_42_490.jpg,0,0,0,13.66082
IMG/center_2017_01_26_21_23_42_598.jpg, IMG/left_2017_01_26_21_23_42_598.jpg, IMG/right_2017_01_26_21_23_42_598.jpg,0,0,0,12.95329
IMG/center_2017_01_26_21_23_42_695.jpg, IMG/left_2017_01_26_21_23_42_695.jpg, IMG/right_2017_01_26_21_23_42_695.jpg,-0.300921,0,0,13.34084
IMG/center_2017_01_26_21_23_42_811.jpg, IMG/left_2017_01_26_21_23_42_811.jpg, IMG/right_2017_01_26_21_23_42_811.jpg,-0.4808189,0,0,13.07798
IMG/center_2017_01_26_21_23_42_925.jpg, IMG/left_2017_01_26_21_23_42_925.jpg, IMG/right_2017_01_26_21_23_42_925.jpg,-0.1478789,0,0,12.45202
IMG/center_2017_01_26_21_23_43_041.jpg, IMG/left_2017_01_26_21_23_43_041.jpg, IMG/right_2017_01_26_21_23_43_041.jpg,0,0,0,12.29135
IMG/center_2017_01_26_21_23_43_161.jpg, IMG/left_2017_01_26_21_23_43_161.jpg, IMG/right_2017_01_26_21_23_43_161.jpg,0,0,0,12.11117
IMG/center_2017_01_26_21_23_43_273.jpg, IMG/left_2017_01_26_21_23_43_273.jpg, IMG/right_2017_01_26_21_23_43_273.jpg,0,0,0,12.07286
IMG/center_2017_01_26_21_23_43_402.jpg, IMG/left_2017_01_26_21_23_43_402.jpg, IMG/right_2017_01_26_21_23_43_402.jpg,0,0,0,11.91609
IMG/center_2017_01_26_21_23_43_519.jpg, IMG/left_2017_01_26_21_23_43_519.jpg, IMG/right_2017_01_26_21_23_43_519.jpg,-0.3602968,0,0,11.66785
IMG/center_2017_01_26_21_23_43_636.jpg, IMG/left_2017_01_26_21_23_43_636.jpg, IMG/right_2017_01_26_21_23_43_636.jpg,-0.7042649,0,0,11.33441
IMG/center_2017_01_26_21_23_43_740.jpg, IMG/left_2017_01_26_21_23_43_740.jpg, IMG/right_2017_01_26_21_23_43_740.jpg,-0.7605509,0,0,11.26342
IMG/center_2017_01_26_21_23_43_859.jpg, IMG/left_2017_01_26_21_23_43_859.jpg, IMG/right_2017_01_26_21_23_43_859.jpg,-0.4085099,0,0,11.15871
IMG/center_2017_01_26_21_23_43_976.jpg, IMG/left_2017_01_26_21_23_43_976.jpg, IMG/right_2017_01_26_21_23_43_976.jpg,-0.3637469,0,0,11.02464
IMG/center_2017_01_26_21_23_44_093.jpg, IMG/left_2017_01_26_21_23_44_093.jpg, IMG/right_2017_01_26_21_23_44_093.jpg,-0.7132738,0,0,10.7684
IMG/center_2017_01_26_21_23_44_199.jpg, IMG/left_2017_01_26_21_23_44_199.jpg, IMG/right_2017_01_26_21_23_44_199.jpg,-0.8869168,0,0,10.46258
IMG/center_2017_01_26_21_23_44_315.jpg, IMG/left_2017_01_26_21_23_44_315.jpg, IMG/right_2017_01_26_21_23_44_315.jpg,-0.5402638,0,0,10.38623
IMG/center_2017_01_26_21_23_44_429.jpg, IMG/left_2017_01_26_21_23_44_429.jpg, IMG/right_2017_01_26_21_23_44_429.jpg,-0.1967307,0,0,10.29077
IMG/center_2017_01_26_21_23_44_536.jpg, IMG/left_2017_01_26_21_23_44_536.jpg, IMG/right_2017_01_26_21_23_44_536.jpg,0,0,0,10.13915
IMG/center_2017_01_26_21_23_44_649.jpg, IMG/left_2017_01_26_21_23_44_649.jpg, IMG/right_2017_01_26_21_23_44_649.jpg,0,0,0,10.03832
IMG/center_2017_01_26_21_23_44_760.jpg, IMG/left_2017_01_26_21_23_44_760.jpg, IMG/right_2017_01_26_21_23_44_760.jpg,0,0,0,9.918724
IMG/center_2017_01_26_21_23_44_870.jpg, IMG/left_2017_01_26_21_23_44_870.jpg, IMG/right_2017_01_26_21_23_44_870.jpg,0,0,0,9.819956
IMG/center_2017_01_26_21_23_44_986.jpg, IMG/left_2017_01_26_21_23_44_986.jpg, IMG/right_2017_01_26_21_23_44_986.jpg,0,0,0,9.702336
IMG/center_2017_01_26_21_23_45_101.jpg, IMG/left_2017_01_26_21_23_45_101.jpg, IMG/right_2017_01_26_21_23_45_101.jpg,-0.08650196,0,0,9.583573
